smiles,IC50(nm)
COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,63
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,79
COc1ccc2c(-c3ccnc(Nc4ccc([N+](=O)[O-])cc4)n3)cnn2n1,100
COc1ccc2c(-c3ccnc(Nc4ccc(C#N)cc4)n3)cnn2n1,158
COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(C(F)(F)F)c1,199
Clc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1Cl,199
COc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1OC,199
FC(F)(F)c1cc(Br)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,251
c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCCO5)n3)c2c1,316
CCC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,316
COc1cc(Nc2nccc(-c3cnn4nc(C)ccc34)n2)cc(C(F)(F)F)c1,398
c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCO5)n3)c2c1,794
Cc1cc(C)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,1580
COc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,1580
Clc1cc(Cl)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,1990
CC(C)(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,1990
COc1cccc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)c1,19950
COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(OC)c1,19950
COc1cc(Nc2nccc(-c3cnn4nc(OC)ccc34)n2)cc(C(F)(F)F)c1,19950
COc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,19950
COc1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)F)c4)n3)cnn2n1,19950
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,1000
COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,200
CCCNS(=O)(=O)Nc1cccc(Nc2cc(-c3ccccc3OC)ncn2)c1,74
CNS(=O)(=O)Nc1cc(Nc2cc(-c3ccccc3OC)ncn2)ccc1Cl,1000
COc1ccccc1-c1cc(Nc2ccc(Cl)c(NS(N)(=O)=O)c2)ncn1,73
COc1ccccc1-c1cc(Nc2ccc(Cl)c(NS(C)(=O)=O)c2)ncn1,1000
CNS(=O)(=O)Nc1cc(Nc2cc(-c3ccccc3OC)ncn2)ccc1F,45
COc1ccccc1-c1cc(Nc2ccc(F)c(NS(C)(=O)=O)c2)ncn1,1000
CNS(=O)(=O)Nc1cc(Nc2cc(-c3ccccc3OC)ncn2)ccc1N1CCN(C)CC1,155
CCCNS(=O)(=O)Nc1cc(Nc2cc(-c3ccccc3OC)ncn2)ccc1N1CCN(C)CC1,181
COc1ccccc1-c1cc(Nc2ccc(N3CCN(C)CC3)c(NS(C)(=O)=O)c2)ncn1,406
COc1ccccc1-c1cc(Nc2ccc(N3CCOCC3)c(NS(=O)(=O)NC(=O)OC(C)(C)C)c2)ncn1,335
COc1ccccc1-c1cc(Nc2ccc(N3CCOCC3)c(NS(C)(=O)=O)c2)ncn1,1000
COc1ccccc1-c1cc(Nc2ccc(N(C)C)c(NS(C)(=O)=O)c2)ncn1,1000
Cc1ccc(Nc2cc(-c3cccc(N4C(=O)c5ccccc5C4=O)c3)ncn2)cc1NS(C)(=O)=O,1000
CCCS(=O)(=O)Nc1cc(Nc2cc(-c3cccc(N)c3)ncn2)ccc1C,1000
COc1ccccc1-c1cc(Nc2ccc(S(=O)(=O)NCCN3CCNCC3)cc2)ncn1,402
COc1ccccc1-c1cc(Nc2ccc(S(=O)(=O)NCCN(C)C)cc2)ncn1,465
O=C(O)COc1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)NN4CCOCC4)cccc2-3)cc1,9
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)NCCOCCOCCOCCOCCOCCN)c(Cl)c2)c2ncn(C(C)C)c2n1,10000
COC(=O)Nc1cccc2c1Cc1c(-c3ccc(OC)cc3)n[nH]c1-2,200000
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,32
COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,215000
O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,100000
O=C1Nc2ccccc2/C1=C1\Nc2ccccc2C1=O,12000
O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,100000
O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=C1\Nc2ccccc2C1=O,300
CC(C)=CCNc1nc(N)nc2[nH]cnc12,200000
Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,10000
COc1cc(O)c(C(=O)O)c(-c2cc(O)c(O)cc2C)c1,10000
O=C(N[C@H]1CNCCC[C@@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,10000
CCCCCCCCCCCc1cc(O)cc(O)c1C(=O)OC(CCC)CCCCCCCc1cc(O)cc(O)c1,6000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(NCCO)nc21,7100
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CC(O)CC3CO)nc21,6500
Cc1nc2c(Nc3cccc(Cl)c3)nc(NCCO)nc2n1C(C)C,10000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CCSCC3)nc21,10000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CCNCC3)nc21,4500
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CCC(O)CC3)nc21,10000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CCCC3CO)nc21,7800
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CCCCC3CO)nc21,6900
CC(C)n1c(-c2ccccc2)nc2c(Nc3cccc(Cl)c3)nc(NCCO)nc21,10000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CC(O)CC3C(=O)O)nc21,10000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CCN(CCO)CC3)nc21,10000
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N3CCCC3/C=N/O)nc21,10000
NC1CCC(Nc2nc(NC3CCN(CC4CC4)CC3)c3ncn(C4CCCC4)c3n2)CC1,190
Cc1ccc(CN2CCC(Nc3nc(NC4CCC(N)CC4)nc4c3ncn4C3CCCC3)CC2)cc1,200
Cc1ccccc1CN1CCC(Nc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)CC1,230
Cc1cccc(CN2CCC(Nc3nc(NC4CCC(N)CC4)nc4c3ncn4C3CCCC3)CC2)c1,210
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(Cl)cc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,220
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(F)cc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,240
NC1CCC(Nc2nc(NC3CCN(Cc4ccccc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,180
NC1CCC(Nc2nc(NC3CCN(Cc4cccc(Cl)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,180
COc1ccc(CN2CCC(Nc3nc(NC4CCC(N)CC4)nc4c3ncn4C3CCCC3)CC2)cc1,180
COc1cccc(CN2CCC(Nc3nc(NC4CCC(N)CC4)nc4c3ncn4C3CCCC3)CC2)c1,260
NC1CCC(Nc2nc(NC3CCN(Cc4ccccc4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,190
NC1CCC(Nc2nc(NC3CCN(Cc4cccc(F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,210
COc1ccccc1CN1CCC(Nc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)CC1,140
NC1CCC(Nc2nc(NC3CCN(CC4CCCCC4)CC3)c3ncn(C4CCCC4)c3n2)CC1,110
Cc1ccc(CN2CCC(Nc3nc(NC4CCC(N)CC4)nc4c3ncn4C3CCCC3)CC2)cc1Cl,590
NC1CCC(Nc2nc(NC3CCN(Cc4ccc5ccccc5c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,260
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(Cl)cc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,320
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,180
NC1CCC(Nc2nc(NC3CCN(Cc4cc(Cl)ccc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,570
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(F)c(F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,190
NC1CCC(Nc2nc(NC3CCN(Cc4c(F)cccc4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,240
NC1CCC(Nc2nc(NC3CCN(Cc4cccc5ccccc45)CC3)c3ncn(C4CCCC4)c3n2)CC1,430
COc1cc(CN2CCC(Nc3nc(NC4CCC(N)CC4)nc4c3ncn4C3CCCC3)CC2)cc(OC)c1,430
NC1CCC(Nc2nc(NC3CCN(Cc4cc(F)ccc4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,470
NC1CCC(Nc2nc(NC3CCN(Cc4cc(Cl)cc(Cl)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,160
NC1CCC(Nc2nc(NC3CCN(Cc4cccc(F)c4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,340
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(F)cc4F)CC3)c3ncn(C4CCCC4)c3n2)CC1,170
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(F)cc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,250
NC1CCC(Nc2nc(NC3CCN(Cc4cc(F)cc(F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,310
NC1CCC(Nc2nc(NC3CCN(Cc4c(F)cccc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,250
NC1CCC(Nc2nc(NC3CCN(Cc4c(Cl)cccc4Cl)CC3)c3ncn(C4CCCC4)c3n2)CC1,1000
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,480
NC1CCC(Nc2nc(NC3CCN(Cc4ccccc4C(F)(F)F)CC3)c3ncn(C4CCCC4)c3n2)CC1,1100
NC1CCC(Nc2nc(NC3CCN(Cc4cccc(C(F)(F)F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,71
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(OC(F)(F)F)cc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,860
NC1CCC(Nc2nc(NC3CCN(Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,720
NC1CCC(Nc2nc(NC3CCN(Cc4cccc(OC(F)(F)F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,570
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(Oc5ccccc5)cc4)CC3)c3ncn(C4CCCC4)c3n2)CC1,240
NC1CCC(Nc2nc(NC3CCN(Cc4ccc(C(F)(F)F)c(C(F)(F)F)c4)CC3)c3ncn(C4CCCC4)c3n2)CC1,2100
CN(CCc1c[nH]c2ccccc12)CC(=O)c1ccccc1,212000
CN(CCc1c[nH]c2ccccc12)CC(=O)c1ccc(Cl)cc1,30000
CN(CCc1c[nH]c2ccccc12)CC(=O)c1ccc(F)cc1,80000
CN(CCc1c[nH]c2ccccc12)C(=O)c1cccc(F)c1,88000
CN(CCc1c[nH]c2ccccc12)C(=O)c1ccccc1F,103000
CN(CCc1c[nH]c2ccccc12)C(=O)c1ccccc1,88000
CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(F)cc1,59000
CN(CCc1c[nH]c2ccccc12)C(=O)c1ccccc1Cl,46000
CN(CCc1c[nH]c2ccccc12)C(=O)c1cccc(Cl)c1,109000
CN(CCc1c[nH]c2ccccc12)C(=O)c1ccccc1Br,74000
CN(CCc1c[nH]c2ccccc12)C(=O)c1cccc(Br)c1,95000
CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(Br)cc1,37000
COc1ccccc1C(=O)N(C)CCc1c[nH]c2ccccc12,79000
COc1cccc(C(=O)N(C)CCc2c[nH]c3ccccc23)c1,81000
Cc1ccccc1C(=O)N(C)CCc1c[nH]c2ccccc12,113000
Cc1cccc(C(=O)N(C)CCc2c[nH]c3ccccc23)c1,78000
Cc1ccc(C(=O)N(C)CCc2c[nH]c3ccccc23)cc1,63000
CN(CCc1c[nH]c2ccccc12)C(=O)Cc1ccccc1,28000
O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1,92000
CC(C)(C)c1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)cc1,44000
O=C(c1ccccc1F)N1CCc2c([nH]c3ccccc23)C1,61000
O=C(c1cccc(F)c1)N1CCc2c([nH]c3ccccc23)C1,72000
O=C(c1ccc(F)cc1)N1CCc2c([nH]c3ccccc23)C1,55000
O=C(c1ccccc1Cl)N1CCc2c([nH]c3ccccc23)C1,98000
O=C(c1cccc(Cl)c1)N1CCc2c([nH]c3ccccc23)C1,56000
O=C(c1ccc(Cl)cc1)N1CCc2c([nH]c3ccccc23)C1,76000
O=C(c1ccccc1Br)N1CCc2c([nH]c3ccccc23)C1,44000
O=C(c1cccc(Br)c1)N1CCc2c([nH]c3ccccc23)C1,32000
O=C(c1ccc(Br)cc1)N1CCc2c([nH]c3ccccc23)C1,51000
COc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1,26000
COc1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)c1,24000
Cc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1,68000
Cc1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)c1,27000
Cc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)cc1,45000
O=C(c1ccc(-c2ccccc2)cc1)N1CCc2c([nH]c3ccccc23)C1,64000
O=C(Cc1ccccc1)N1CCc2c([nH]c3ccccc23)C1,95000
CCN(CC)C(=O)N1CCc2c([nH]c3ccccc23)C1,54000
O=C(CN1CCc2c([nH]c3ccccc23)C1)c1ccccc1,62000
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(OCC2CCCCC2)c1N=O,1500
Nc1nc(Nc2ccc(S(=O)(=O)NCCO)cc2)nc(OCC2CCCCC2)c1N=O,1300
C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,10000
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,9.55
CN(C)C(=O)c1cc2cnc(NC3CCCCC3)nc2n1C1CCCC1,379
CCC(CO)Nc1ncc2cc(C(=O)N(C)C)n(C3CCCC3)c2n1,523
CN(C)C(=O)c1cc2cnc(Nc3ccccc3)nc2n1C1CCCC1,92.9
CN(C)C(=O)c1cc2cnc(Nc3ccc(Cl)cc3)nc2n1C1CCCC1,143
CN(C)C(=O)c1cc2cnc(Nc3ccccn3)nc2n1C1CCCC1,315
Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)cc2)n1,150
O=C(Nc1ccccc1)c1cc2cnc(Nc3ccccc3)nc2n1C1CCCC1,1190
O=C(Nc1ccccc1)c1cc2cnc(N3CCN(c4ccc(Cl)cc4)CC3)nc2n1C1CCCC1,100000
O=C(c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1)N1CCCCC1,861
O=C(Nc1ccccc1)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,28.7
O=C(Nc1ccccc1)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1Cc1ccccc1,100000
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1Cc1ccccc1,100000
COc1ccccc1NC(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,20.5
COc1cccc(NC(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n2C2CCCC2)c1,53.4
COc1ccc(NC(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n2C2CCCC2)cc1,121
COc1ccc(NC(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n2C2CCCC2)c(OC)c1,28.1
O=C(Nc1ccccc1Cl)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,23
O=C(Nc1ccccc1F)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,45.3
O=C(Nc1ccccc1C(F)(F)F)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,60.3
Cc1ccccc1NC(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,28.2
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,13
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cc3F)nc2n1C1CCCC1,5.7
CN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)c(F)c2)CC1,4.7
CC(C)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)c(F)c2)CC1,31
CC(=O)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)c(F)c2)CC1,5.8
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C(N)=O)CC4)cc3F)nc2n1C1CCCC1,39.6
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3F)nc2n1C1CCCC1,24.3
CN(C)C(=O)c1cc2cnc(Nc3ccc(C=O)cc3F)nc2n1C1CCCC1,2379.4
CN(C)C(=O)c1cc2cnc(Nc3ccc(C=O)c(F)c3)nc2n1C1CCCC1,97.2
CN(C)C(=O)c1cc2cnc(Nc3ccc(C=O)c(F)c3F)nc2n1C1CCCC1,2152.7
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCNCC4)cc3F)nc2n1C1CCCC1,3.9
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCNCC4)c(F)c3)nc2n1C1CCCC1,0.92
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCNCC4)c(F)c3F)nc2n1C1CCCC1,3.1
CCONC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)c(F)c1,58.1
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCOCC4)cc3F)nc2n1C1CCCC1,17.1
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCCCC4)cc3F)nc2n1C1CCCC1,37.9
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCN(CCO)CC4)cc3F)nc2n1C1CCCC1,8.7
CNC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)c(F)c1,55
CN(C)C(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)c(F)c1,25.7
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NC4CC4)cc3F)nc2n1C1CCCC1,53.8
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3F)nc2n1C1CCCC1,57.1
CN(C)CCNC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)c(F)c1,2.5
CC(C)NC(=O)c1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)c(F)c1,84.6
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NC(C#N)C(N)=O)cc3F)nc2n1C1CCCC1,32.1
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NC#N)cc3F)nc2n1C1CCCC1,25
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCN(C(N)=O)CC4)cc3F)nc2n1C1CCCC1,15.2
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,61000
CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@H](CO)[C@@H](O)CO)nc12,20000
CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,1.5
CCN1CCc2cc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,1.4
CCN1CCc2nc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)ccc2C1,9.8
CCN1CCc2nc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)ccc2C1,8.4
CCN1CCc2nc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(C)cn3)ccc2C1,2.8
CCC(C)n1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC)C5)ncc3F)cc21,2
CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(CC(C)C)c5c4)n3)ccc2C1,6.4
CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(CC6CC6)c5c4)n3)ccc2C1,3.8
CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCC6)c5c4)n3)ccc2C1,7.8
CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C)c5c4)n3)ccc2C1,6.7
CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCOC6)c5c4)n3)ccc2C1,16.8
CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCCCC6)c5c4)n3)ccc2C1,8.4
CCCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,3.2
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCF)C5)ncc3F)cc2n1C(C)C,10
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)O)C5)ncc3F)cc2n1C(C)C,2.1
C=C(CO)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,3.6
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN)C5)ncc3F)cc2n1C(C)C,2.2
CCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,5.2
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCN(C)CC4)C5)ncc3F)cc2n1C(C)C,1.6
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)N4CCN(C)CC4)C5)ncc3F)cc2n1C(C)C,2.5
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C(C)N4CCCC4)C5)ncc3F)cc2n1C(C)C,1
CCC1CCC(CN2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)CC1,3.1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C4CCC(C)CC4)C5)ncc3F)cc2n1C(C)C,1.5
CCN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)CC1,1.4
COCCN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)CC1,1.8
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C4CCN(CC(C)O)CC4)C5)ncc3F)cc2n1C(C)C,1.2
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C4CCN(C(C)C)CC4)C5)ncc3F)cc2n1C(C)C,2.3
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C4CCN(CC6CC6)CC4)C5)ncc3F)cc2n1C(C)C,2.1
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,3.2
CN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,13
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cc4)nc3n(C3CCCC3)c2cn1,0.45
C[C@@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCN1,3.9
Cc1cc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)cnc1N1CCNCC1,0.91
c1cc2c3cnc(Nc4ccc(N5CCNCC5)nn4)nc3n(C3CCCC3)c2cn1,1.5
c1cc2c3cnc(Nc4ccc(N5CCNCC5)nc4)nc3n(C3CCCC3)c2cn1,1.4
c1cc2c3cnc(Nc4cnc(N5CCNCC5)nc4)nc3n(C3CCCC3)c2cn1,0.13
C[C@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCN1,3.8
CC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CCN1,2.2
NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,3.1
CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,9.6
CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,1
c1ccc(-n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)cc1,2.2
Fc1ccc(-n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)cc1,7.5
COc1ccc(-n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)cc1,10
c1ccc(-n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)cc1,0.32
O[C@@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,1.6
O[C@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,4
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCOCC3)c2cn1,8.1
c1ccc2c(c1)c1cnc(Nc3ccc(N4CCNCC4)cc3)nc1n2C1CCCCC1,1
c1ccc2c(c1)c1cnc(Nc3ccc(N4CCNCC4)cn3)nc1n2C1CCCCC1,1.3
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCCC3)c2cn1,11
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CC4CCC3C4)c2cn1,0.94
c1ccc2c(c1)CCC2n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,30
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C34CC5CC(CC(C5)C3)C4)c2cn1,1.6
